流水號,日期,縣市,區別,里別,調查種類,調查戶數,陽性戶數,調查積水容器數戶內,調查積水容器數戶外,調查積水容器數合計,陽性容器數戶內,陽性容器數戶外,陽性容器數合計,布氏指數,布氏級數,容器指數,容器級數
292,20250819,臺北市,中山區,恆安里,住宅,70,0,0,8,8,0,0,0,0,0,0,0
293,20250819,臺北市,大安區,錦華里,機關,1,0,0,0,0,0,0,0,0,0,0,0
294,20250819,臺北市,松山區,美仁里,住宅,56,0,0,0,0,0,0,0,0,0,0,0
295,20250819,臺北市,松山區,復勢里,住宅,129,0,0,7,7,0,0,0,0,0,0,0
296,20250819,臺北市,大安區,龍安里,機關,1,0,0,1,1,0,0,0,0,0,0,0
297,20250819,臺北市,大安區,龍坡里,機關,1,0,0,1,1,0,0,0,0,0,0,0
298,20250819,臺北市,大安區,龍安里,機關,1,0,0,2,2,0,0,0,0,0,0,0
299,20250819,臺北市,內湖區,葫洲里,學校,1,0,0,10,10,0,0,0,0,0,0,0
300,20250819,臺北市,文山區,博嘉里,學校,1,1,0,20,20,0,1,1,100,8,5,2
301,20250819,臺北市,文山區,博嘉里,菜園,2,0,0,5,5,0,0,0,0,0,0,0
302,20250819,臺北市,萬華區,新安里,住宅,50,0,0,15,15,0,0,0,0,0,0,0
303,20250819,臺北市,萬華區,富民里,住宅,50,0,0,79,79,0,0,0,0,0,0,0
304,20250819,臺北市,萬華區,西門里,住宅,50,0,0,44,44,0,0,0,0,0,0,0
305,20250819,臺北市,中正區,梅花里,住宅,50,0,0,10,10,0,0,0,0,0,0,0
306,20250819,臺北市,中正區,東門里,學校,1,0,0,2,2,0,0,0,0,0,0,0
307,20250819,臺北市,中正區,東門里,學校,1,0,0,3,3,0,0,0,0,0,0,0
308,20250820,臺北市,萬華區,福音里,住宅,50,0,0,71,71,0,0,0,0,0,0,0
309,20250820,臺北市,萬華區,日善里,學校,1,0,0,15,15,0,0,0,0,0,0,0
310,20250820,臺北市,萬華區,日善里,學校,1,0,0,32,32,0,0,0,0,0,0,0
311,20250820,臺北市,文山區,興昌里,菜園,1,0,0,0,0,0,0,0,0,0,0,0
312,20250820,臺北市,文山區,興昌里,學校,1,0,0,0,0,0,0,0,0,0,0,0
313,20250820,臺北市,南港區,中研里,學校,1,1,0,147,147,0,1,1,100,8,1,1
314,20250820,臺北市,南港區,中研里,住宅,57,0,0,10,10,0,0,0,0,0,0,0
315,20250820,臺北市,大安區,德安里,機關,1,0,0,0,0,0,0,0,0,0,0,0
316,20250820,臺北市,信義區,黎忠里,住宅,103,1,0,13,13,0,1,1,1,1,8,3
317,20250820,臺北市,松山區,敦化里,住宅,70,0,0,11,11,0,0,0,0,0,0,0
318,20250820,臺北市,大安區,敦安里,機關,1,0,0,1,1,0,0,0,0,0,0,0
319,20250820,臺北市,大安區,華聲里,機關,1,1,0,6,6,0,2,2,200,9,33,8
320,20250820,臺北市,中正區,建國里,學校,1,0,0,1,1,0,0,0,0,0,0,0
321,20250820,臺北市,中山區,江山里,住宅,70,1,0,17,17,0,1,1,1,1,6,3
322,20250820,臺北市,北投區,八仙里,住宅,50,2,0,10,10,0,2,2,4,1,20,5
323,20250820,臺北市,北投區,八仙里,住宅,50,2,0,10,10,0,2,2,4,1,20,5
324,20250820,臺北市,北投區,大同里,學校,1,0,0,0,0,0,0,0,0,0,0,0
325,20250820,臺北市,北投區,大同里,學校,1,0,0,1,1,0,0,0,0,0,0,0
326,20250820,臺北市,北投區,大同里,學校,1,0,0,0,0,0,0,0,0,0,0,0
327,20250820,臺北市,北投區,榮華里,學校,1,0,0,0,0,0,0,0,0,0,0,0
328,20250820,臺北市,北投區,榮華里,學校,1,0,0,0,0,0,0,0,0,0,0,0
329,20250820,臺北市,北投區,大同里,學校,1,0,0,1,1,0,0,0,0,0,0,0
330,20250821,臺北市,中正區,建國里,學校,1,0,0,0,0,0,0,0,0,0,0,0
331,20250821,臺北市,大安區,建安里,住宅,30,0,0,3,3,0,0,0,0,0,0,0
332,20250821,臺北市,信義區,永春里,住宅,25,0,0,10,10,0,0,0,0,0,0,0
333,20250821,臺北市,信義區,景新里,住宅,72,0,0,3,3,0,0,0,0,0,0,0
334,20250821,臺北市,南港區,西新里,學校,1,0,0,71,71,0,0,0,0,0,0,0
335,20250821,臺北市,萬華區,富福里,住宅,50,0,0,79,79,0,0,0,0,0,0,0
336,20250821,臺北市,內湖區,內湖里,住宅,179,0,0,22,22,0,0,0,0,0,0,0
337,20250821,臺北市,文山區,木柵里,菜園,2,0,0,18,18,0,0,0,0,0,0,0
338,20250821,臺北市,文山區,木柵里,學校,1,0,0,0,0,0,0,0,0,0,0,0
339,20250821,臺北市,文山區,萬美里,菜園,1,0,0,2,2,0,0,0,0,0,0,0
340,20250821,臺北市,文山區,萬美里,學校,1,0,0,22,22,0,0,0,0,0,0,0
341,20250821,臺北市,文山區,興光里,學校,1,0,0,0,0,0,0,0,0,0,0,0
342,20250821,臺北市,文山區,興光里,菜園,2,0,0,0,0,0,0,0,0,0,0,0
343,20250821,臺北市,萬華區,全德里,學校,1,0,0,25,25,0,0,0,0,0,0,0
344,20250821,臺北市,萬華區,全德里,學校,1,0,0,25,25,0,0,0,0,0,0,0
345,20250821,臺北市,大同區,南芳里,住宅,37,0,0,1,1,0,0,0,0,0,0,0
346,20250821,臺北市,中正區,光復里,學校,1,0,2,0,2,0,0,0,0,0,0,0
347,20250822,臺北市,文山區,景慶里,學校,1,0,0,0,0,0,0,0,0,0,0,0
348,20250822,臺北市,文山區,景慶里,菜園,1,0,0,0,0,0,0,0,0,0,0,0
349,20250822,臺北市,萬華區,柳鄉里,住宅,50,1,0,87,87,0,1,1,2,1,1,1
350,20250822,臺北市,萬華區,仁德里,住宅,50,1,0,85,85,0,1,1,2,1,1,1
351,20250822,臺北市,文山區,明義里,學校,1,0,14,6,20,0,0,0,0,0,0,0
352,20250822,臺北市,文山區,明義里,菜園,2,0,0,8,8,0,0,0,0,0,0,0
353,20250822,臺北市,南港區,九如里,學校,1,1,0,180,180,0,1,1,100,8,1,1
354,20250822,臺北市,內湖區,湖興里,學校,1,1,0,12,12,0,1,1,100,8,8,3
355,20250822,臺北市,松山區,復建里,住宅,48,0,0,8,8,0,0,0,0,0,0,0
356,20250822,臺北市,松山區,中正里,菜園,1,0,0,0,0,0,0,0,0,0,0,0
357,20250822,臺北市,松山區,中正里,學校,1,0,0,7,7,0,0,0,0,0,0,0
358,20250822,臺北市,中正區,富水里,學校,1,0,0,9,9,0,0,0,0,0,0,0
359,20250822,臺北市,北投區,中心里,其他,1,0,0,0,0,0,0,0,0,0,0,0
360,20250822,臺北市,北投區,開明里,學校,1,0,0,5,5,0,0,0,0,0,0,0
361,20250822,臺北市,北投區,開明里,學校,1,0,0,5,5,0,0,0,0,0,0,0
362,20250822,臺北市,北投區,溫泉里,學校,1,0,0,4,4,0,0,0,0,0,0,0
363,20250822,臺北市,北投區,溫泉里,學校,1,0,0,4,4,0,0,0,0,0,0,0
364,20250822,臺北市,內湖區,南湖里,學校,1,1,0,14,14,0,2,2,200,9,14,4
365,20250825,臺北市,大安區,華聲里,機關,1,0,0,1,1,0,0,0,0,0,0,0
366,20250825,臺北市,大安區,大學里,住宅,50,2,0,21,21,0,2,2,4,1,10,4
367,20250825,臺北市,大安區,黎孝里,住宅,50,1,0,4,4,0,1,1,2,1,25,6
368,20250825,臺北市,中山區,中山里,住宅,480,0,0,11,11,0,0,0,0,0,0,0
369,20250825,臺北市,信義區,安康里,菜園,1,0,0,0,0,0,0,0,0,0,0,0
370,20250825,臺北市,內湖區,紫陽里,住宅,37,0,0,5,5,0,0,0,0,0,0,0
371,20250825,臺北市,內湖區,金龍里,住宅,103,1,0,5,5,0,1,1,1,1,20,5
372,20250825,臺北市,南港區,新富里,學校,1,0,0,26,26,0,0,0,0,0,0,0
373,20250825,臺北市,中正區,黎明里,學校,1,0,3,0,3,0,0,0,0,0,0,0
374,20250826,臺北市,中正區,幸福里,學校,1,0,2,1,3,0,0,0,0,0,0,0
375,20250826,臺北市,中正區,東門里,學校,1,0,0,0,0,0,0,0,0,0,0,0
376,20250826,臺北市,南港區,成福里,學校,1,1,0,149,149,0,1,1,100,8,1,1
377,20250826,臺北市,南港區,成福里,學校,1,1,0,149,149,0,1,1,100,8,1,1
378,20250826,臺北市,信義區,五常里,住宅,184,1,0,2,2,0,1,1,1,1,50,9
379,20250826,臺北市,松山區,松基里,空地,1,0,0,1,1,0,0,0,0,0,0,0
380,20250826,臺北市,中山區,中山里,住宅,47,0,0,11,11,0,0,0,0,0,0,0
381,20250826,臺北市,中山區,中山里,住宅,23,0,0,2,2,0,0,0,0,0,0,0
382,20250827,臺北市,中山區,中山里,住宅,544,0,7,0,7,0,0,0,0,0,0,0
383,20250827,臺北市,中山區,中山里,住宅,332,0,14,0,14,0,0,0,0,0,0,0
384,20250827,臺北市,信義區,景新里,住宅,15,0,2,0,2,0,0,0,0,0,0,0
385,20250827,臺北市,大安區,古風里,住宅,25,1,0,2,2,0,1,1,4,1,50,9
386,20250827,臺北市,南港區,仁福里,住宅,58,1,0,9,9,0,1,1,2,1,11,4
387,20250827,臺北市,內湖區,五分里,住宅,63,0,0,17,17,0,0,0,0,0,0,0
388,20250827,臺北市,內湖區,紫陽里,住宅,37,1,0,18,18,0,1,1,3,1,6,3
389,20250827,臺北市,內湖區,蘆洲里,住宅,60,1,0,8,8,0,1,1,2,1,12,4
390,20250827,臺北市,內湖區,寶湖里,機關,1,0,0,1,1,0,0,0,0,0,0,0
391,20250827,臺北市,文山區,明義里,學校,1,0,0,3,3,0,0,0,0,0,0,0
392,20250827,臺北市,文山區,萬祥里,學校,1,0,0,0,0,0,0,0,0,0,0,0
393,20250827,臺北市,文山區,萬祥里,菜園,1,0,0,0,0,0,0,0,0,0,0,0
394,20250827,臺北市,文山區,明義里,菜園,1,0,0,2,2,0,0,0,0,0,0,0
395,20250828,臺北市,信義區,興隆里,機關,1,0,0,10,10,0,0,0,0,0,0,0
396,20250828,臺北市,中山區,中山里,住宅,121,0,0,2,2,0,0,0,0,0,0,0
397,20250828,臺北市,中山區,集英里,住宅,1,0,0,0,0,0,0,0,0,0,0,0
398,20250828,臺北市,中山區,中山里,住宅,47,0,0,5,5,0,0,0,0,0,0,0
399,20250828,臺北市,士林區,社園里,住宅,36,0,0,3,3,0,0,0,0,0,0,0
400,20250829,臺北市,中山區,中山里,住宅,47,0,0,11,11,0,0,0,0,0,0,0
401,20250829,臺北市,中山區,中山里,住宅,23,0,0,2,2,0,0,0,0,0,0,0
402,20250829,臺北市,信義區,三犁里,菜園,1,0,0,0,0,0,0,0,0,0,0,0
403,20250829,臺北市,信義區,三犁里,機關,1,0,0,25,25,0,0,0,0,0,0,0
404,20250829,臺北市,信義區,三犁里,菜園,1,0,0,0,0,0,0,0,0,0,0,0
405,20250829,臺北市,信義區,三犁里,菜園,1,0,0,0,0,0,0,0,0,0,0,0
406,20250829,臺北市,信義區,三犁里,菜園,1,0,0,0,0,0,0,0,0,0,0,0
407,20250829,臺北市,信義區,中坡里,住宅,47,0,0,0,0,0,0,0,0,0,0,0
408,20250829,臺北市,文山區,萬興里,住宅,72,0,0,2,2,0,0,0,0,0,0,0
409,20250830,臺北市,中山區,中山里,住宅,47,0,0,11,11,0,0,0,0,0,0,0
410,20250830,臺北市,中山區,中山里,住宅,23,0,0,2,2,0,0,0,0,0,0,0
